"","DateTime","pm2.5","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
"2708","04/23/2010 19:00",20,-10,18,1018,"NW",31.29,0,0
"2709","04/23/2010 20:00",23,-8,18,1019,"SE",4.92,0,0
"2710","04/23/2010 21:00",32,-8,17,1019,"SE",8.94,0,0
"2711","04/23/2010 22:00",39,-7,16,1020,"SE",13.86,0,0
"2712","04/23/2010 23:00",38,-6,15,1019,"SE",17.88,0,0
"2713","04/24/2010 00:00",45,-6,15,1019,"SE",22.8,0,0
"2714","04/24/2010 01:00",53,-5,12,1019,"SE",24.59,0,0
"2715","04/24/2010 02:00",56,-4,11,1018,"SE",27.72,0,0
"2716","04/24/2010 03:00",54,-3,11,1018,"SE",30.85,0,0
"2717","04/24/2010 04:00",65,-2,9,1018,"SE",32.64,0,0
"2718","04/24/2010 05:00",73,-2,7,1019,"SE",35.77,0,0
"2719","04/24/2010 06:00",70,0,8,1019,"SE",37.56,0,0
"2720","04/24/2010 07:00",81,1,10,1019,"cv",0.45,0,0
"2721","04/24/2010 08:00",90,0,13,1019,"SE",1.79,0,0
"2722","04/24/2010 09:00",86,0,16,1019,"SE",3.58,0,0
"2723","04/24/2010 10:00",107,-1,18,1019,"SE",6.71,0,0
"2724","04/24/2010 11:00",122,2,20,1018,"SE",11.63,0,0
"2725","04/24/2010 12:00",114,3,23,1017,"SE",18.78,0,0
"2726","04/24/2010 13:00",111,3,24,1015,"SE",26.83,0,0
"2727","04/24/2010 14:00",112,3,24,1015,"SE",32.64,0,0
"2728","04/24/2010 15:00",111,3,23,1014,"SE",40.69,0,0
"2729","04/24/2010 16:00",117,4,23,1013,"SE",48.74,0,0
"2730","04/24/2010 17:00",103,4,23,1013,"SE",54.55,0,0
"2731","04/24/2010 18:00",85,5,21,1013,"SE",59.47,0,0
"2732","04/24/2010 19:00",79,5,20,1013,"SE",62.6,0,0
"2733","04/24/2010 20:00",78,5,19,1013,"SE",65.73,0,0
"2734","04/24/2010 21:00",83,5,19,1014,"SE",70.65,0,0
"2735","04/24/2010 22:00",89,6,17,1014,"SE",75.57,0,0
"2736","04/24/2010 23:00",93,6,17,1014,"SE",81.38,0,0
"2737","04/25/2010 00:00",98,6,16,1015,"SE",86.3,0,0
"2738","04/25/2010 01:00",93,6,14,1015,"SE",90.32,0,0
"2739","04/25/2010 02:00",96,6,15,1015,"SE",94.34,0,0
"2740","04/25/2010 03:00",92,6,14,1015,"SE",98.36,0,0
"2741","04/25/2010 04:00",106,7,13,1015,"SE",101.49,0,0
"2742","04/25/2010 05:00",98,6,12,1015,"SE",104.62,0,0
"2743","04/25/2010 06:00",110,7,12,1015,"SE",108.64,0,0
"2744","04/25/2010 07:00",129,7,13,1015,"SE",111.77,0,0
"2745","04/25/2010 08:00",141,7,13,1015,"SE",115.79,0,0
"2746","04/25/2010 09:00",140,7,14,1015,"SE",119.81,0,0
"2747","04/25/2010 10:00",142,7,15,1015,"SE",124.73,0,0
"2748","04/25/2010 11:00",134,7,18,1015,"SE",131.88,0,0
"2749","04/25/2010 12:00",133,6,19,1014,"SE",139.03,0,0
"2750","04/25/2010 13:00",128,5,20,1012,"SE",146.18,0,0
"2751","04/25/2010 14:00",110,5,21,1012,"SE",153.33,0,0
"2752","04/25/2010 15:00",120,6,20,1012,"SE",159.14,0,0
"2753","04/25/2010 16:00",135,8,18,1012,"NW",7.15,0,0
"2754","04/25/2010 17:00",22,7,11,1013,"NW",16.98,0,1
"2755","04/25/2010 18:00",15,8,10,1014,"NW",25.92,0,2
"2756","04/25/2010 19:00",19,8,10,1015,"NW",29.94,0,3
"2757","04/25/2010 20:00",16,8,9,1015,"cv",0.89,0,4
"2758","04/25/2010 21:00",9,7,9,1017,"NW",4.92,0,5
"2759","04/25/2010 22:00",7,6,8,1017,"NW",9.84,0,0
"2760","04/25/2010 23:00",7,4,8,1017,"NW",14.76,0,0
"2761","04/26/2010 00:00",10,4,8,1017,"NE",4.02,0,0
"2762","04/26/2010 01:00",8,3,7,1017,"NW",3.13,0,0
"2763","04/26/2010 02:00",5,0,7,1016,"NW",8.94,0,0
"2764","04/26/2010 03:00",9,-3,8,1016,"NW",14.75,0,0
"2765","04/26/2010 04:00",20,-5,7,1016,"NW",19.67,0,0
"2766","04/26/2010 05:00",8,-7,6,1016,"NW",25.48,0,0
"2767","04/26/2010 06:00",7,-7,6,1016,"NW",31.29,0,0
"2768","04/26/2010 07:00",6,-8,8,1015,"NW",37.1,0,0
"2769","04/26/2010 08:00",16,-7,10,1015,"NW",42.02,0,0
"2770","04/26/2010 09:00",10,-8,10,1015,"NW",46.94,0,0
"2771","04/26/2010 10:00",11,-10,11,1014,"NW",50.07,0,0
"2772","04/26/2010 11:00",11,-7,12,1013,"cv",1.79,0,0
"2773","04/26/2010 12:00",18,-7,12,1011,"SE",3.13,0,0
"2774","04/26/2010 13:00",26,-7,11,1011,"SE",6.26,0,0
"2775","04/26/2010 14:00",25,-8,12,1010,"SE",11.18,0,0
"2776","04/26/2010 15:00",20,-7,13,1010,"SE",16.1,0,0
"2777","04/26/2010 16:00",24,-4,12,1011,"SE",24.15,0,0
"2778","04/26/2010 17:00",15,-1,7,1012,"NW",11.18,0,1
"2779","04/26/2010 18:00",10,-2,8,1011,"NW",19.23,0,0
"2780","04/26/2010 19:00",10,-4,8,1012,"NW",27.28,0,0
"2781","04/26/2010 20:00",14,-5,8,1012,"NW",34.43,0,0
"2782","04/26/2010 21:00",11,-9,8,1013,"NW",42.48,0,0
"2783","04/26/2010 22:00",11,-11,7,1013,"NW",51.42,0,0
"2784","04/26/2010 23:00",16,-11,7,1013,"NW",61.25,0,0
"2785","04/27/2010 00:00",13,-12,6,1013,"NW",71.08,0,0
"2786","04/27/2010 01:00",16,-15,6,1012,"NW",82.26,0,0
"2787","04/27/2010 02:00",15,-14,5,1011,"NW",90.31,0,0
"2788","04/27/2010 03:00",17,-14,5,1011,"NW",95.23,0,0
"2789","04/27/2010 04:00",18,-13,4,1011,"NW",98.36,0,0
"2790","04/27/2010 05:00",22,-12,3,1010,"NW",100.15,0,0
"2791","04/27/2010 06:00",19,-13,4,1010,"NW",104.17,0,0
"2792","04/27/2010 07:00",22,-12,6,1010,"NW",109.98,0,0
"2793","04/27/2010 08:00",27,-12,7,1010,"NW",114.9,0,0
"2794","04/27/2010 09:00",31,-11,8,1009,"NW",119.82,0,0
"2795","04/27/2010 10:00",42,-9,10,1009,"NW",123.84,0,0
"2796","04/27/2010 11:00",46,-9,11,1008,"NW",129.65,0,0
"2797","04/27/2010 12:00",50,-8,12,1008,"NW",136.8,0,0
"2798","04/27/2010 13:00",45,-8,12,1007,"NW",140.82,0,0
"2799","04/27/2010 14:00",47,-6,13,1006,"NW",146.63,0,0
"2800","04/27/2010 15:00",30,-7,13,1007,"NW",155.57,0,0
"2801","04/27/2010 16:00",31,-9,13,1006,"NW",164.51,0,0
"2802","04/27/2010 17:00",16,-9,12,1007,"NW",172.56,0,0
"2803","04/27/2010 18:00",14,-11,12,1007,"NW",180.61,0,0
"2804","04/27/2010 19:00",17,-12,11,1008,"NW",187.76,0,0
"2805","04/27/2010 20:00",15,-10,10,1010,"NW",193.57,0,0
"2806","04/27/2010 21:00",14,-10,9,1011,"NW",199.38,0,0
"2807","04/27/2010 22:00",14,-10,9,1011,"NW",204.3,0,0
"2808","04/27/2010 23:00",11,-11,8,1011,"NW",211.45,0,0
"2809","04/28/2010 00:00",24,-11,8,1012,"NW",217.26,0,0
"2810","04/28/2010 01:00",27,-8,7,1012,"NW",225.31,0,0
"2811","04/28/2010 02:00",15,-6,6,1011,"NW",231.12,0,0
"2812","04/28/2010 03:00",13,-8,6,1011,"NW",239.17,0,0
"2813","04/28/2010 04:00",11,-10,6,1011,"NW",246.32,0,0
"2814","04/28/2010 05:00",11,-10,6,1011,"NW",254.37,0,0
"2815","04/28/2010 06:00",13,-10,6,1012,"NW",259.29,0,0
"2816","04/28/2010 07:00",13,-11,7,1013,"NW",266.44,0,0
"2817","04/28/2010 08:00",14,-11,9,1014,"NW",273.59,0,0
"2818","04/28/2010 09:00",15,-11,10,1014,"NW",281.64,0,0
"2819","04/28/2010 10:00",14,-11,11,1014,"NW",292.82,0,0
"2820","04/28/2010 11:00",19,-11,13,1014,"NW",304,0,0
"2821","04/28/2010 12:00",14,-11,13,1014,"NW",315.18,0,0
"2822","04/28/2010 13:00",13,-10,14,1013,"NW",328.14,0,0
"2823","04/28/2010 14:00",15,-11,15,1012,"NW",342,0,0
"2824","04/28/2010 15:00",11,-11,15,1012,"NW",355.86,0,0
"2825","04/28/2010 16:00",20,-10,15,1012,"NW",368.82,0,0
"2826","04/28/2010 17:00",16,-10,14,1012,"NW",380,0,0
"2827","04/28/2010 18:00",14,-10,14,1012,"NW",389.83,0,0
"2828","04/28/2010 19:00",17,-10,13,1012,"NW",398.77,0,0
"2829","04/28/2010 20:00",16,-8,12,1013,"NW",410.84,0,0
"2830","04/28/2010 21:00",15,-7,11,1014,"NW",417.99,0,0
"2831","04/28/2010 22:00",38,-7,11,1014,"NW",426.04,0,0
"2832","04/28/2010 23:00",15,-7,10,1013,"NW",431.85,0,0
"2833","04/29/2010 00:00",18,-7,10,1013,"NW",434.98,0,0
"2834","04/29/2010 01:00",16,-4,7,1012,"SE",1.79,0,0
"2835","04/29/2010 02:00",19,-5,7,1012,"NW",1.79,0,0
"2836","04/29/2010 03:00",18,-7,9,1012,"cv",0.89,0,0
"2837","04/29/2010 04:00",20,-6,9,1012,"NW",4.92,0,0
"2838","04/29/2010 05:00",19,-7,10,1012,"NW",9.84,0,0
"2839","04/29/2010 06:00",17,-6,9,1012,"NW",12.97,0,0
"2840","04/29/2010 07:00",21,-6,11,1013,"NW",20.12,0,0
"2841","04/29/2010 08:00",20,-6,13,1013,"NW",28.17,0,0
"2842","04/29/2010 09:00",19,-6,14,1013,"NW",38,0,0
"2843","04/29/2010 10:00",17,-8,15,1013,"NW",47.83,0,0
"2844","04/29/2010 11:00",16,-8,17,1013,"NW",57.66,0,0
"2845","04/29/2010 12:00",15,-9,17,1013,"NW",67.49,0,0
"2846","04/29/2010 13:00",17,-9,19,1013,"NW",79.56,0,0
"2847","04/29/2010 14:00",22,-9,19,1012,"NW",93.42,0,0
"2848","04/29/2010 15:00",19,-9,19,1012,"NW",107.28,0,0
"2849","04/29/2010 16:00",17,-8,19,1012,"NW",117.11,0,0
"2850","04/29/2010 17:00",18,-8,19,1013,"NW",128.29,0,0
"2851","04/29/2010 18:00",27,-9,18,1013,"NW",139.47,0,0
"2852","04/29/2010 19:00",22,-7,17,1014,"NW",147.52,0,0
"2853","04/29/2010 20:00",18,-6,16,1015,"NW",153.33,0,0
"2854","04/29/2010 21:00",19,-5,15,1016,"NW",156.46,0,0
"2855","04/29/2010 22:00",15,-4,14,1017,"NW",161.38,0,0
"2856","04/29/2010 23:00",19,-3,14,1017,"NW",166.3,0,0
"2857","04/30/2010 00:00",27,-3,14,1017,"NW",171.22,0,0
"2858","04/30/2010 01:00",21,-4,13,1017,"NW",174.35,0,0
"2859","04/30/2010 02:00",24,-4,12,1017,"NW",178.37,0,0
"2860","04/30/2010 03:00",32,-5,12,1017,"NW",182.39,0,0
"2861","04/30/2010 04:00",40,-5,12,1017,"NW",187.31,0,0
"2862","04/30/2010 05:00",36,-5,11,1016,"NW",191.33,0,0
"2863","04/30/2010 06:00",20,-5,12,1017,"NW",196.25,0,0
"2864","04/30/2010 07:00",32,-6,14,1017,"NW",201.17,0,0
"2865","04/30/2010 08:00",28,-6,16,1017,"NW",206.09,0,0
"2866","04/30/2010 09:00",21,-8,18,1017,"NW",211.9,0,0
"2867","04/30/2010 10:00",20,-8,19,1017,"NW",216.82,0,0
"2868","04/30/2010 11:00",19,-8,21,1016,"NW",221.74,0,0
"2869","04/30/2010 12:00",19,-10,22,1015,"NW",227.55,0,0
"2870","04/30/2010 13:00",16,-8,23,1014,"NW",234.7,0,0
"2871","04/30/2010 14:00",20,-7,24,1012,"NW",241.85,0,0
"2872","04/30/2010 15:00",15,-6,25,1011,"NW",249.9,0,0
"2873","04/30/2010 16:00",20,-7,25,1010,"NW",257.95,0,0
"2874","04/30/2010 17:00",20,-7,25,1010,"NW",266,0,0
"2875","04/30/2010 18:00",23,-7,25,1009,"SE",4.92,0,0
"2876","04/30/2010 19:00",37,-5,22,1009,"SE",12.07,0,0
"2877","04/30/2010 20:00",34,-4,20,1009,"SE",20.12,0,0
"2878","04/30/2010 21:00",39,-3,19,1010,"SE",28.17,0,0
"2879","04/30/2010 22:00",45,-3,19,1010,"SE",36.22,0,0
"2880","04/30/2010 23:00",54,-3,18,1010,"SE",39.35,0,0
"2881","05/01/2010 00:00",62,-2,16,1010,"cv",0.89,0,0
"2882","05/01/2010 01:00",70,0,13,1009,"SE",0.89,0,0
"2883","05/01/2010 02:00",66,1,9,1009,"cv",0.89,0,0
"2884","05/01/2010 03:00",70,1,8,1009,"cv",1.78,0,0
"2885","05/01/2010 04:00",82,1,8,1009,"NW",0.89,0,0
"2886","05/01/2010 05:00",97,2,8,1008,"NW",1.78,0,0
"2887","05/01/2010 06:00",86,2,8,1009,"NW",3.57,0,0
"2888","05/01/2010 07:00",94,2,13,1009,"NW",5.36,0,0
"2889","05/01/2010 08:00",89,0,16,1009,"cv",0.89,0,0
"2890","05/01/2010 09:00",90,0,19,1009,"NW",1.79,0,0
"2891","05/01/2010 10:00",86,0,22,1009,"NW",3.58,0,0
"2892","05/01/2010 11:00",70,-1,25,1008,"cv",0.89,0,0
"2893","05/01/2010 12:00",79,-1,28,1007,"cv",2.68,0,0
"2894","05/01/2010 13:00",80,-1,31,1005,"SE",4.02,0,0
"2895","05/01/2010 14:00",69,0,31,1005,"SE",9.83,0,0
"2896","05/01/2010 15:00",52,-1,32,1004,"SE",15.64,0,0
"2897","05/01/2010 16:00",48,-2,32,1003,"SE",22.79,0,0
"2898","05/01/2010 17:00",35,-3,31,1002,"SE",29.94,0,0
"2899","05/01/2010 18:00",31,-2,29,1002,"SE",37.09,0,0
"2900","05/01/2010 19:00",37,-2,27,1002,"SE",42.9,0,0
"2901","05/01/2010 20:00",63,-2,26,1002,"SE",48.71,0,0
"2902","05/01/2010 21:00",61,1,24,1003,"SE",53.63,0,0
"2903","05/01/2010 22:00",74,2,22,1002,"SE",57.65,0,0
"2904","05/01/2010 23:00",74,3,22,1002,"SE",62.57,0,0
"2905","05/02/2010 00:00",75,3,21,1001,"SE",66.59,0,0
"2906","05/02/2010 01:00",68,3,20,1001,"SE",68.38,0,0
"2907","05/02/2010 02:00",77,4,18,1000,"SE",71.51,0,0
"2908","05/02/2010 03:00",93,6,18,1001,"SE",73.3,0,0
"2909","05/02/2010 04:00",102,7,17,1000,"NE",1.79,0,0
"2910","05/02/2010 05:00",111,7,16,1000,"cv",0.89,0,0
"2911","05/02/2010 06:00",127,9,16,1001,"NE",0.89,0,0
"2912","05/02/2010 07:00",132,10,17,1002,"NW",1.79,0,0
"2913","05/02/2010 08:00",146,10,19,1003,"NE",1.79,0,0
"2914","05/02/2010 09:00",151,10,22,1003,"NE",3.58,0,0
"2915","05/02/2010 10:00",142,8,25,1003,"NW",3.13,0,0
"2916","05/02/2010 11:00",115,7,26,1003,"NE",1.79,0,0
"2917","05/02/2010 12:00",59,-1,30,1002,"cv",0.89,0,0
"2918","05/02/2010 13:00",63,-5,32,1002,"SE",4.92,0,0
"2919","05/02/2010 14:00",65,-5,32,1002,"NW",4.02,0,0
"2920","05/02/2010 15:00",57,-4,32,1001,"NW",7.15,0,0
"2921","05/02/2010 16:00",55,-6,32,1001,"NW",16.09,0,0
"2922","05/02/2010 17:00",45,-7,31,1002,"NW",25.03,0,0
"2923","05/02/2010 18:00",39,-8,30,1002,"NW",33.08,0,0
"2924","05/02/2010 19:00",32,-4,25,1003,"NW",38,0,0
"2925","05/02/2010 20:00",32,-9,26,1004,"NW",43.81,0,0
"2926","05/02/2010 21:00",31,-8,24,1005,"SE",3.13,0,0
"2927","05/02/2010 22:00",32,-9,22,1006,"cv",0.89,0,0
"2928","05/02/2010 23:00",24,-9,22,1006,"NE",1.79,0,0
"2929","05/03/2010 00:00",36,-2,18,1006,"cv",0.89,0,0
"2930","05/03/2010 01:00",56,0,14,1007,"cv",1.78,0,0
"2931","05/03/2010 02:00",43,-1,15,1007,"cv",2.23,0,0
"2932","05/03/2010 03:00",69,0,14,1007,"cv",3.12,0,0
"2933","05/03/2010 04:00",45,3,13,1008,"NW",1.79,0,0
"2934","05/03/2010 05:00",44,-2,13,1008,"NW",3.58,0,0
"2935","05/03/2010 06:00",64,-2,15,1009,"cv",0.45,0,0
"2936","05/03/2010 07:00",80,5,16,1010,"NW",1.79,0,0
"2937","05/03/2010 08:00",53,-2,21,1010,"NW",3.58,0,0
"2938","05/03/2010 09:00",102,3,23,1010,"cv",0.89,0,0
"2939","05/03/2010 10:00",133,3,22,1010,"SE",4.02,0,0
"2940","05/03/2010 11:00",151,4,23,1010,"SE",7.15,0,0
"2941","05/03/2010 12:00",149,6,23,1009,"SE",8.94,0,0
"2942","05/03/2010 13:00",141,6,23,1008,"SE",12.07,0,0
"2943","05/03/2010 14:00",146,6,24,1007,"SE",15.2,0,0
"2944","05/03/2010 15:00",150,6,23,1006,"SE",18.33,0,0
"2945","05/03/2010 16:00",150,7,23,1005,"NE",3.13,0,0
"2946","05/03/2010 17:00",151,7,23,1005,"cv",0.89,0,0
"2947","05/03/2010 18:00",142,6,22,1006,"NE",1.79,0,0
"2948","05/03/2010 19:00",138,5,23,1006,"NW",4.02,0,0
"2949","05/03/2010 20:00",142,6,20,1007,"NW",8.04,0,0
"2950","05/03/2010 21:00",142,4,21,1007,"cv",0.89,0,0
"2951","05/03/2010 22:00",150,5,19,1005,"SE",4.02,0,0
"2952","05/03/2010 23:00",160,5,21,1006,"cv",1.79,0,0
"2953","05/04/2010 00:00",118,4,20,1006,"SE",4.02,0,1
"2954","05/04/2010 01:00",114,7,18,1005,"cv",0.89,0,0
"2955","05/04/2010 02:00",111,9,16,1005,"SE",0.89,0,0
"2956","05/04/2010 03:00",113,10,15,1005,"SE",4.02,0,0
"2957","05/04/2010 04:00",120,10,15,1005,"cv",0.89,0,0
"2958","05/04/2010 05:00",129,9,14,1005,"NW",0.89,0,0
"2959","05/04/2010 06:00",133,10,13,1005,"SE",0.89,0,0
"2960","05/04/2010 07:00",118,10,16,1005,"NW",1.79,0,0
"2961","05/04/2010 08:00",119,8,19,1005,"cv",0.89,0,0
"2962","05/04/2010 09:00",118,8,20,1005,"SE",1.79,0,0
"2963","05/04/2010 10:00",132,9,21,1005,"SE",3.58,0,0
"2964","05/04/2010 11:00",128,8,23,1004,"cv",1.79,0,0
"2965","05/04/2010 12:00",135,8,24,1002,"cv",3.58,0,0
"2966","05/04/2010 13:00",123,11,25,1002,"SE",4.02,0,0
"2967","05/04/2010 14:00",118,13,25,1001,"SE",7.15,0,0
"2968","05/04/2010 15:00",104,15,25,1000,"SE",11.17,0,0
"2969","05/04/2010 16:00",121,15,24,999,"SE",16.98,0,0
"2970","05/04/2010 17:00",136,15,23,999,"SE",21.9,0,0
"2971","05/04/2010 18:00",172,16,22,999,"SE",26.82,0,1
"2972","05/04/2010 19:00",208,17,19,1000,"SE",29.95,0,3
"2973","05/04/2010 20:00",228,18,19,999,"SE",31.74,0,4
"2974","05/04/2010 21:00",201,17,19,1000,"SE",35.76,0,0
"2975","05/04/2010 22:00",142,16,19,1000,"SE",39.78,0,1
"2976","05/04/2010 23:00",154,16,18,1000,"SE",44.7,0,2
"2977","05/05/2010 00:00",165,16,17,999,"SE",49.62,0,3
"2978","05/05/2010 01:00",182,15,17,999,"SE",53.64,0,5
"2979","05/05/2010 02:00",158,15,16,997,"SE",57.66,0,6
"2980","05/05/2010 03:00",181,15,16,997,"SE",59.45,0,0
"2981","05/05/2010 04:00",202,15,16,996,"SE",63.47,0,0
"2982","05/05/2010 05:00",202,15,16,996,"SE",65.26,0,0
"2983","05/05/2010 06:00",198,14,16,997,"SE",67.05,0,0
"2984","05/05/2010 07:00",215,15,16,998,"SE",68.84,0,0
"2985","05/05/2010 08:00",216,15,16,997,"SE",71.97,0,0
"2986","05/05/2010 09:00",261,15,17,998,"SE",73.76,0,0
"2987","05/05/2010 10:00",283,16,18,997,"SE",76.89,0,0
"2988","05/05/2010 11:00",282,17,20,997,"SE",78.68,0,0
"2989","05/05/2010 12:00",260,16,22,997,"cv",3.13,0,0
"2990","05/05/2010 13:00",70,8,24,996,"NW",12.07,0,0
"2991","05/05/2010 14:00",32,7,26,996,"NW",21.9,0,0
"2992","05/05/2010 15:00",13,7,26,996,"NW",33.08,0,0
"2993","05/05/2010 16:00",9,6,25,996,"NW",46.94,0,0
"2994","05/05/2010 17:00",7,6,24,997,"NW",59.01,0,0
"2995","05/05/2010 18:00",11,3,21,999,"NW",71.08,0,0
"2996","05/05/2010 19:00",14,0,18,1000,"NW",84.04,0,0
"2997","05/05/2010 20:00",14,0,17,1002,"NW",97,0,0
"2998","05/05/2010 21:00",14,-1,17,1003,"NW",113.09,0,0
"2999","05/05/2010 22:00",12,-1,16,1004,"NW",124.27,0,0
"3000","05/05/2010 23:00",10,-1,15,1004,"NW",134.1,0,0
"3001","05/06/2010 00:00",16,-1,15,1005,"NW",143.04,0,0
"3002","05/06/2010 01:00",9,-1,15,1006,"NW",151.98,0,0
"3003","05/06/2010 02:00",10,-1,13,1007,"NW",153.77,0,0
"3004","05/06/2010 03:00",10,0,12,1007,"NE",3.13,0,0
"3005","05/06/2010 04:00",11,0,12,1008,"NW",4.02,0,0
"3006","05/06/2010 05:00",13,0,13,1008,"NW",8.04,0,0
"3007","05/06/2010 06:00",12,1,13,1009,"NW",11.17,0,0
"3008","05/06/2010 07:00",17,1,15,1009,"NW",18.32,0,0
"3009","05/06/2010 08:00",15,0,17,1009,"NW",25.47,0,0
"3010","05/06/2010 09:00",19,2,19,1009,"NW",32.62,0,0
"3011","05/06/2010 10:00",20,2,21,1008,"NW",39.77,0,0
"3012","05/06/2010 11:00",16,2,23,1007,"NW",45.58,0,0
"3013","05/06/2010 12:00",20,1,25,1006,"NW",52.73,0,0
"3014","05/06/2010 13:00",17,1,26,1005,"NW",59.88,0,0
"3015","05/06/2010 14:00",14,-1,28,1005,"NW",67.03,0,0
"3016","05/06/2010 15:00",18,-1,28,1004,"NW",75.08,0,0
"3017","05/06/2010 16:00",16,0,28,1004,"NW",80.89,0,0
"3018","05/06/2010 17:00",16,0,27,1003,"NW",88.04,0,0
"3019","05/06/2010 18:00",18,-2,27,1003,"NW",93.85,0,0
"3020","05/06/2010 19:00",25,-3,26,1004,"NW",97.87,0,0
"3021","05/06/2010 20:00",32,2,24,1004,"SE",4.92,0,0
"3022","05/06/2010 21:00",35,2,23,1005,"SE",9.84,0,0
"3023","05/06/2010 22:00",35,2,22,1005,"SE",13.86,0,0
"3024","05/06/2010 23:00",41,0,23,1004,"SE",22.8,0,0
"3025","05/07/2010 00:00",48,2,21,1003,"SE",26.82,0,0
"3026","05/07/2010 01:00",50,2,20,1004,"SE",30.84,0,0
"3027","05/07/2010 02:00",52,4,18,1003,"SE",33.97,0,0
"3028","05/07/2010 03:00",57,4,19,1003,"SE",37.99,0,0
"3029","05/07/2010 04:00",64,6,17,1002,"SE",41.12,0,0
"3030","05/07/2010 05:00",66,6,17,1002,"cv",0.89,0,0
"3031","05/07/2010 06:00",73,8,15,1002,"NE",1.79,0,0
"3032","05/07/2010 07:00",72,8,17,1003,"cv",0.89,0,0
"3033","05/07/2010 08:00",81,8,19,1004,"SE",1.79,0,0
"3034","05/07/2010 09:00",85,8,21,1004,"SE",3.58,0,0
"3035","05/07/2010 10:00",87,10,23,1003,"cv",1.79,0,0
"3036","05/07/2010 11:00",165,0,25,1003,"NW",8.94,0,0
"3037","05/07/2010 12:00",219,-2,26,1003,"NW",18.77,0,0
"3038","05/07/2010 13:00",228,0,27,1002,"NW",26.82,0,0
"3039","05/07/2010 14:00",204,-3,28,1002,"NW",38,0,0
"3040","05/07/2010 15:00",173,-1,27,1002,"NW",47.83,0,0
"3041","05/07/2010 16:00",126,-1,28,1002,"NW",57.66,0,0
"3042","05/07/2010 17:00",130,-2,28,1002,"NW",66.6,0,0
"3043","05/07/2010 18:00",115,-2,27,1003,"NW",73.75,0,0
"3044","05/07/2010 19:00",58,1,23,1004,"NW",76.88,0,0
"3045","05/07/2010 20:00",45,0,20,1005,"NW",78.67,0,0
"3046","05/07/2010 21:00",30,2,19,1006,"NW",80.46,0,0
"3047","05/07/2010 22:00",38,0,19,1006,"NW",85.38,0,0
"3048","05/07/2010 23:00",48,0,16,1007,"NW",89.4,0,0
"3049","05/08/2010 00:00",50,-1,18,1007,"NW",90.29,0,0
"3050","05/08/2010 01:00",71,5,14,1007,"NE",1.79,0,0
"3051","05/08/2010 02:00",49,6,14,1007,"cv",0.89,0,0
"3052","05/08/2010 03:00",67,6,13,1007,"NE",1.79,0,0
"3053","05/08/2010 04:00",59,7,15,1008,"SE",1.79,0,0
"3054","05/08/2010 05:00",78,7,13,1008,"cv",0.89,0,0
"3055","05/08/2010 06:00",140,8,12,1009,"cv",1.78,0,0
"3056","05/08/2010 07:00",159,9,16,1009,"cv",2.67,0,0
"3057","05/08/2010 08:00",191,10,18,1009,"NW",1.79,0,0
"3058","05/08/2010 09:00",201,9,20,1009,"SE",1.79,0,0
"3059","05/08/2010 10:00",203,9,22,1009,"SE",3.58,0,0
"3060","05/08/2010 11:00",202,7,24,1009,"cv",1.79,0,0
"3061","05/08/2010 12:00",163,4,24,1008,"SE",4.92,0,0
"3062","05/08/2010 13:00",135,6,25,1007,"SE",9.84,0,0
"3063","05/08/2010 14:00",119,7,25,1006,"SE",13.86,0,0
"3064","05/08/2010 15:00",107,8,25,1005,"SE",17.88,0,0
"3065","05/08/2010 16:00",110,7,24,1004,"SE",23.69,0,0
"3066","05/08/2010 17:00",114,7,23,1004,"SE",28.61,0,0
"3067","05/08/2010 18:00",132,7,23,1004,"SE",33.53,0,0
"3068","05/08/2010 19:00",150,6,22,1004,"SE",38.45,0,0
"3069","05/08/2010 20:00",154,5,21,1005,"SE",42.47,0,0
"3070","05/08/2010 21:00",148,5,20,1006,"SE",45.6,0,0
"3071","05/08/2010 22:00",144,6,19,1005,"SE",48.73,0,0
"3072","05/08/2010 23:00",133,6,19,1007,"cv",0.89,0,0
"3073","05/09/2010 00:00",139,11,15,1007,"NW",1.79,0,1
"3074","05/09/2010 01:00",129,12,15,1004,"SE",1.79,0,2
"3075","05/09/2010 02:00",122,12,14,1004,"NW",4.02,0,0
"3076","05/09/2010 03:00",120,12,15,1005,"NW",8.94,0,0
"3077","05/09/2010 04:00",129,10,16,1005,"NW",14.75,0,0
"3078","05/09/2010 05:00",294,6,16,1006,"NW",19.67,0,0
"3079","05/09/2010 06:00",100,3,15,1007,"NW",27.72,0,0
"3080","05/09/2010 07:00",55,0,15,1008,"NW",35.77,0,0
"3081","05/09/2010 08:00",32,-1,15,1008,"NW",47.84,0,0
"3082","05/09/2010 09:00",19,-1,16,1008,"NW",59.02,0,0
"3083","05/09/2010 10:00",18,-1,17,1008,"NW",67.96,0,0
"3084","05/09/2010 11:00",14,0,19,1008,"NW",73.77,0,0
"3085","05/09/2010 12:00",20,-1,20,1007,"NW",81.82,0,0
"3086","05/09/2010 13:00",27,-3,21,1007,"NW",93,0,0
"3087","05/09/2010 14:00",31,-2,22,1007,"NW",100.15,0,0
"3088","05/09/2010 15:00",39,2,20,1007,"NE",5.81,0,0
"3089","05/09/2010 16:00",28,-3,21,1007,"NW",5.81,0,0
"3090","05/09/2010 17:00",56,-9,21,1007,"NW",16.99,0,0
